customer_name,customer_id,order_ref,product_group,product_name,tech,status,system,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
NorgesGruppen Data AS,243,371497,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131752,08.02.2016,,24.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371582,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28416692,08.02.2016,,23.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371494,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28151483,08.02.2016,,24.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371530,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,63083047,08.02.2016,,18.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371528,IPVPN,IPVPN SHDSL 8 Mbps (oa),DSL,IN_PROGRESS,SOS,validate & disp.,28281639,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371569,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28211835,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
ELKJØP NORDIC AS,205,356445,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,,16.10.2015,,,,,,,,1,25.05.2016 10:40:52
Direktoratet for nødkommunikasjon DNK,246,345394,Capacity,"Traffic fee transmission to BTS, Phase 0B",Leid Linje,IN_PROGRESS,SOS_SUGAR,plan & design,10128895,19.06.2015,,28.10.2015,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371624,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28964019,08.02.2016,,25.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371628,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28621343,08.02.2016,,26.02.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372965,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302927,16.02.2016,,29.02.2016,,,,,,1,25.05.2016 10:40:52
SKAGERAK NETT AS,797,372458,Ethernet,Ethernet Punkt til Punkt 1 Gbps,Other,IN_PROGRESS,SOS_SUGAR,finalize access,28534995,11.02.2016,10.05.2016,02.03.2016,11.04.2016,20.05.2016,,,31.05.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371592,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28211785,08.02.2016,,23.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371744,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28493515,08.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,370994,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,plan & design,32179214,08.02.2016,,16.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371751,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28969554,08.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372452,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10302301,11.02.2016,03.03.2016,22.02.2016,08.04.2016,05.04.2016,,,08.04.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371687,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28617054,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371060,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,validate & disp.,32174424,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371049,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,validate & disp.,32177541,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371711,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,60295211,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371721,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,60295213,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372457,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10302817,11.02.2016,,25.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371626,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28762779,08.02.2016,,26.02.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,356541,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28465876,16.10.2015,07.12.2015,19.10.2015,08.07.2016,07.12.2015,,04.12.2015,08.07.2016,1,25.05.2016 10:40:52
PERPETUUM MOBILE AS,798,357283,Internet,Internett Fiber 30 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28397795,11.02.2016,17.02.2016,16.02.2016,11.04.2016,27.05.2016,,25.05.2016,07.06.2016,1,25.05.2016 10:40:52
Atea AS.,232,356545,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28856499,16.10.2015,07.12.2015,19.10.2015,08.07.2016,15.01.2016,,14.01.2016,08.07.2016,1,25.05.2016 10:40:52
Harald A. Møller AS avd. IKT,259,372429,IPVPN,Fast IPv4 4 stk,Other,IN_PROGRESS,SOS,validate & disp.,28952740,11.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371600,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,60394946,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371777,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28715122,09.02.2016,,03.05.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371618,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28221271,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371640,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28845348,08.02.2016,,26.02.2016,,,,,,1,25.05.2016 10:40:52
DOORWAY IQ Data AS,714,372397,Internet,Internett SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28211585,11.02.2016,,08.03.2016,,,,08.03.2016,,1,25.05.2016 10:40:52
DOORWAY IQ Data AS,714,372426,Internet,Internett SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28231697,11.02.2016,,08.03.2016,,,,08.03.2016,,1,25.05.2016 10:40:52
DOORWAY IQ Data AS,714,372430,Internet,Internett SHDSL 2 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28290437,11.02.2016,,08.03.2016,,,,08.03.2016,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371619,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28634127,08.02.2016,,25.02.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372441,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302571,11.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372450,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10302338,11.02.2016,,22.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371044,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,finalize access,32178711,08.02.2016,20.05.2016,20.05.2016,29.06.2016,20.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371016,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,finalize access,28349826,08.02.2016,03.05.2016,03.05.2016,01.06.2016,23.05.2016,,,01.06.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371653,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28663177,08.02.2016,,29.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371011,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,validate & disp.,32441959,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371002,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,validate & disp.,32186817,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371613,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28171514,08.02.2016,,24.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371660,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28221260,08.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371701,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28337669,08.02.2016,,18.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371632,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,60645319,08.02.2016,,,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372969,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302934,16.02.2016,,04.03.2016,,,,,,1,25.05.2016 10:40:52
Aabø Evensen & Co Advokatfirma AS,799,372474,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS,validate & disp.,05.149.1.1,18.03.2016,,,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372476,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10302988,11.02.2016,,26.02.2016,,,,19.05.2016,,1,25.05.2016 10:40:52
Bohus AS (4),800,372509,IPVPN,IPVPN Fiber 20 Mbps (offnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28763983,01.03.2016,,,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,372515,IPVPN,IPVPN Fiber 8 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28722717,12.02.2016,15.02.2016,12.02.2016,08.07.2016,07.03.2016,,10.03.2016,08.07.2016,1,25.05.2016 10:40:52
IT Systemer AS,70,372589,Internet,Internett Fiber 50 Mbps (offnet),Fiber,IN_PROGRESS,SOS,finalize access,28990612,12.02.2016,05.04.2016,19.02.2016,29.07.2016,15.07.2016,,,29.07.2016,1,25.05.2016 10:40:52
Uninett AS,378,372595,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,finalize access,10303946,12.02.2016,24.05.2016,24.05.2016,07.06.2016,31.05.2016,,,07.06.2016,1,25.05.2016 10:40:52
NextGenTel AS,239,372518,Capacity,Ethernet Transport SDH 300 Mbps,Other,IN_PROGRESS,SOS_SUGAR,plan & design,10302344,12.02.2016,,25.02.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,356537,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28459442,16.10.2015,26.04.2016,27.10.2015,08.07.2016,19.05.2016,,20.05.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,356548,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28419648,16.10.2015,07.12.2015,19.10.2015,08.07.2016,08.01.2016,,23.02.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,356126,IPVPN,IPVPN Fiber 20 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28464829,20.10.2015,19.04.2016,23.10.2015,08.07.2016,18.05.2016,,26.04.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,356169,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28712684,13.10.2015,12.05.2016,27.10.2015,02.08.2016,08.07.2016,,,02.08.2016,1,25.05.2016 10:40:52
Norsk Helsenett SF,303,367670,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303427,11.01.2016,27.01.2016,12.01.2016,15.02.2016,21.04.2016,,,22.04.2016,1,25.05.2016 10:40:52
Nettsport AS,801,372711,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28395000,15.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
Dekorhuset AS,802,372704,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28606858,15.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
Babybanden AS,803,372700,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28844350,15.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
Uninett AS,378,372702,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10511339,15.02.2016,,09.05.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,356761,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28449917,23.10.2015,26.10.2015,23.10.2015,26.11.2015,04.01.2016,,,13.01.2016,1,25.05.2016 10:40:52
Uninett AS,378,372705,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,11510124,15.02.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Uninett AS,378,372713,Capacity,Bølgelengde 10 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,11510126,15.02.2016,,03.03.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,363141,IPVPN,IPVPN Fiber 8 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28995447,15.02.2016,27.04.2016,16.02.2016,08.07.2016,18.05.2016,,,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,356792,IPVPN,IPVPN SHDSL 8 Mbps (oa),DSL,IN_PROGRESS,SOS,complete order,28310896,23.10.2015,30.10.2015,23.10.2015,26.11.2015,31.12.2015,,17.11.2015,31.12.2015,1,25.05.2016 10:40:52
Steen & Strøm AS,804,359959,IPVPN,Trafikkprofil 5 (> 4 Mbps),Other,NEW,SOS,validate & disp.,28103108,18.11.2015,,,,,,,,1,25.05.2016 10:40:52
Agder Dyreklinikk AS,805,372777,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28294701,18.02.2016,15.04.2016,07.04.2016,14.06.2016,03.06.2016,,,14.06.2016,1,25.05.2016 10:40:52
FOLKEUNIVERSITETET ØST,806,357226,Internet,Internett Fiber 200 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28401557,26.10.2015,10.11.2015,27.10.2015,01.06.2016,23.05.2016,,18.05.2016,01.06.2016,1,25.05.2016 10:40:52
Atea AS.,232,357138,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28600737,26.10.2015,19.02.2016,27.10.2015,08.07.2016,15.06.2016,,,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,357262,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28619841,27.10.2015,10.05.2016,28.10.2015,08.07.2016,20.05.2016,,23.05.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,357127,IPVPN,IPVPN Fiber 8 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28602971,26.10.2015,27.04.2016,27.10.2015,08.07.2016,25.05.2016,,23.05.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,357200,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28649947,26.10.2015,09.02.2016,30.10.2015,08.07.2016,09.02.2016,,29.01.2016,08.07.2016,1,25.05.2016 10:40:52
KASE AS Oslo,807,372917,Internet,Internett ADSL 2+ opptil 20000/1000 kbps (oa),DSL,IN_PROGRESS,SOS,finalize access,28806873,16.02.2016,17.02.2016,17.02.2016,24.02.2016,17.02.2016,,,24.02.2016,1,25.05.2016 10:40:52
NextGenTel AS,239,372938,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302494,16.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372924,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302722,16.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
Norsk Helsenett SF,303,372885,IPVPN,IPVPN Fiber 20 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28975927,16.02.2016,25.02.2016,18.02.2016,22.04.2016,26.04.2016,,11.05.2016,26.04.2016,1,25.05.2016 10:40:52
Atea AS.,232,357313,IPVPN,IPVPN SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,SOS,complete order,28991537,27.10.2015,03.11.2015,28.10.2015,08.07.2016,11.03.2016,,24.11.2015,08.07.2016,1,25.05.2016 10:40:52
Direktoratet for nødkommunikasjon DNK,246,357290,Capacity,"Traffic fee transmission Trunks, 2 Mbit/s, Phase 1",Leid Linje,IN_PROGRESS,SOS,finalize access,10131688,27.10.2015,29.10.2015,27.10.2015,23.11.2015,30.06.2016,,,30.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,357344,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,complete order,28351315,27.10.2015,26.11.2015,28.10.2015,08.07.2016,11.12.2015,,05.01.2016,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,357293,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28874990,27.10.2015,02.12.2015,28.10.2015,08.07.2016,29.01.2016,,,08.07.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,372915,IPVPN,IPVPN Leid Linje 4 Mbps (offnett),Leid Linje,IN_PROGRESS,SOS,plan & design,28850338,16.02.2016,,08.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372949,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302937,16.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372951,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302401,16.02.2016,,02.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372974,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302890,16.02.2016,,01.03.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372972,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302428,16.02.2016,,02.03.2016,,,,23.05.2016,,1,25.05.2016 10:40:52
Atea AS.,232,357323,IPVPN,IPVPN SHDSL 8 Mbps (oa4),DSL,IN_PROGRESS,SOS,complete order,28608936,27.10.2015,03.11.2015,28.10.2015,08.07.2016,23.11.2015,,24.11.2015,08.07.2016,1,25.05.2016 10:40:52
Norconsult AS,235,372961,IPVPN,IPVPN Fiber 200 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28211719,24.02.2016,04.03.2016,04.03.2016,29.04.2016,17.06.2016,,29.04.2016,17.06.2016,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371707,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28694455,08.02.2016,,17.02.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,372986,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302398,17.02.2016,,02.03.2016,,,,,,1,25.05.2016 10:40:52
BLIKK AS,808,372995,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28730266,17.02.2016,30.03.2016,18.02.2016,30.11.2016,21.11.2016,,,30.11.2016,1,25.05.2016 10:40:52
NextGenTel AS,239,372988,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10302960,17.02.2016,,02.03.2016,,,,,,1,25.05.2016 10:40:52
Leker og hobby AS - 918045,809,373041,IPVPN,IPVPN ADSL 12000/700 (ws),DSL,IN_PROGRESS,SOS,finalize access,28496198,18.02.2016,11.04.2016,19.02.2016,29.04.2016,22.04.2016,,,29.04.2016,1,25.05.2016 10:40:52
Atea AS.,232,357367,IPVPN,IPVPN SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,SOS,complete order,28948979,28.10.2015,03.11.2015,28.10.2015,08.07.2016,23.11.2015,,24.11.2015,08.07.2016,1,25.05.2016 10:40:52
Bohus AS (4),800,373026,IPVPN,IPVPN Fiber 20 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28440255,19.02.2016,,16.03.2016,,,,,,1,25.05.2016 10:40:52
Entro AS,810,373024,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28231848,17.02.2016,,11.05.2016,,,,,,1,25.05.2016 10:40:52
Entro AS,810,373043,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28714719,17.02.2016,,18.02.2016,,,,,,1,25.05.2016 10:40:52
Entro AS,810,373046,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28577180,17.02.2016,,18.02.2016,,,,,,1,25.05.2016 10:40:52
APLAND & HEIBØ AS,811,373029,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28870712,17.02.2016,22.02.2016,18.02.2016,25.05.2016,25.05.2016,,,01.06.2016,1,25.05.2016 10:40:52
GE Healthcare AS,812,373098,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303625,17.02.2016,11.03.2016,07.03.2016,10.05.2016,31.05.2016,,,02.06.2016,1,25.05.2016 10:40:52
StormGeo As,813,373079,Internet,Internett Transit 2 Gbps,Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28380385,15.03.2016,20.05.2016,17.03.2016,03.06.2016,27.05.2016,,26.04.2016,03.06.2016,1,25.05.2016 10:40:52
Atea AS v/Norsk Helsenett DSL,221,373097,IPVPN,IPVPN Fiber 50 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28739989,17.02.2016,13.04.2016,19.02.2016,02.06.2016,24.05.2016,,24.05.2016,02.06.2016,1,25.05.2016 10:40:52
Norsk Helsenett SF,303,372190,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10303571,10.02.2016,,18.02.2016,,,,08.04.2016,,1,25.05.2016 10:40:52
OVERSEAS TRADING & SERVICE COMPANY AS,814,393099,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28579008,18.02.2016,24.02.2016,19.02.2016,19.04.2016,30.09.2016,,,11.10.2016,1,25.05.2016 10:40:52
SAXEGAARD AUTO AS,815,373027,Internet,Internett Fiber 20 Mbps (onnet),Fiber,COMPLETED,SOS_SUGAR,,28835555,17.02.2016,22.02.2016,18.02.2016,10.05.2016,13.05.2016,23.05.2016,13.05.2016,26.05.2016,1,25.05.2016 10:40:52
TDC AS,261,357414,Ethernet,Ethernet Aksess Fiber 100 Mbps on-nett,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28333218,28.10.2015,08.12.2015,25.11.2015,05.02.2016,27.01.2016,,,05.02.2016,1,25.05.2016 10:40:52
EVRY NORGE AS,183,393102,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28976846,18.02.2016,23.02.2016,19.02.2016,18.03.2016,15.03.2016,,,18.03.2016,1,25.05.2016 10:40:52
Keynet AS,217,393103,IPVPN,IPVPN Fiber 100 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28859277,18.02.2016,,24.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,393184,IPVPN,IPVPN Leid Linje 4 Mbps (offnett),Leid Linje,IN_PROGRESS,SOS,plan & design,28908651,19.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
NorgesGruppen Data AS,243,371749,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28871916,08.02.2016,,19.02.2016,,,,,,1,25.05.2016 10:40:52
Amfi Bygg Åkrehamn AS ++482++,816,393199,Internet,Internett VDSL 40/10 (oa),DSL,IN_PROGRESS,SOS,validate & disp.,28531969,19.02.2016,,,,,,,,1,25.05.2016 10:40:52
Norsk Helsenett SF,303,393107,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,finalize access,10303605,18.02.2016,18.03.2016,04.03.2016,06.05.2016,13.05.2016,,,13.05.2016,1,25.05.2016 10:40:52
Reinertsen AS,817,393216,IPVPN,IPVPN Fiber 10 Mbps (offnett),Fiber,NEW,SOS,validate & disp.,,19.02.2016,,,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,357444,IPVPN,IPVPN SHDSL 4 Mbps (oa4),DSL,IN_PROGRESS,SOS,complete order,28998605,28.10.2015,11.01.2016,30.10.2015,08.07.2016,19.01.2016,,10.03.2016,08.07.2016,1,25.05.2016 10:40:52
SKAGERAK NETT AS,797,393058,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,validate & disp.,,18.02.2016,,,,,,,,1,25.05.2016 10:40:52
Cermaq,267,393079,IPVPN,IPVPN Fiber 500 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28581436,18.02.2016,,,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,393268,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28870791,19.02.2016,,26.02.2016,,,,,,1,25.05.2016 10:40:52
