customer_name,customer_id,order_ref,product_group,product_name,tech,status,system,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
NorgesGruppen Data AS,210589,371525,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28843148,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371533,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28281638,08.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371531,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131769,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371523,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28281640,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371557,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28957052,08.02.2016,,16.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371545,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28524105,08.02.2016,,15.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371537,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131749,08.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371543,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28241387,08.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371535,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28281636,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371547,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28271687,08.02.2016,,29.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371527,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28271693,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371529,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28508493,08.02.2016,,15.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371522,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28281641,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371519,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131753,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371516,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,finalize access,28348331,08.02.2016,21.03.2016,15.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371521,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28013631,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371369,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28112313,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371513,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28271690,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371434,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104133,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371515,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131759,08.02.2016,,25.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371436,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28104139,08.02.2016,21.03.2016,18.03.2016,06.05.2016,25.04.2016,,27.04.2016,06.05.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371510,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28201516,08.02.2016,,24.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371518,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28587730,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371504,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28730105,08.02.2016,,17.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371487,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28232021,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371477,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28201517,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371501,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28702663,08.02.2016,,24.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371512,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28765287,08.02.2016,,24.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371498,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28337767,08.02.2016,,17.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371479,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28201522,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371478,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28522763,08.02.2016,,15.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371476,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28555350,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371538,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28131748,08.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371492,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28413275,08.02.2016,,24.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371427,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28356824,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371431,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28231999,08.02.2016,23.05.2016,23.05.2016,01.06.2016,24.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371485,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28232015,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371433,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28300561,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371489,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28537140,08.02.2016,,15.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371496,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28151512,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371493,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28406722,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371486,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28191241,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371499,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28201515,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371488,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28232061,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371490,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28191237,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371480,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28151484,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371481,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28151454,08.02.2016,,23.02.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371517,IPVPN,IPVPN SHDSL 8 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28012009,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371375,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28104204,08.02.2016,23.05.2016,23.05.2016,15.06.2016,31.05.2016,,,15.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371378,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28104237,08.02.2016,21.05.2016,20.05.2016,23.05.2016,23.05.2016,,,23.05.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371385,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28351376,08.02.2016,21.05.2016,21.05.2016,02.06.2016,25.05.2016,,,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371379,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28104127,08.02.2016,23.05.2016,23.05.2016,03.06.2016,23.05.2016,,,03.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371415,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28131735,08.02.2016,23.05.2016,23.05.2016,02.06.2016,23.05.2016,,23.05.2016,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371390,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104106,08.02.2016,23.05.2016,23.05.2016,08.06.2016,24.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371377,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104205,08.02.2016,23.05.2016,23.05.2016,08.06.2016,24.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371380,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104224,08.02.2016,23.05.2016,23.05.2016,16.06.2016,26.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371382,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28373111,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371386,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28112326,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371388,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104109,08.02.2016,23.05.2016,23.05.2016,15.06.2016,30.05.2016,,23.05.2016,15.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371381,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104130,08.02.2016,23.05.2016,23.05.2016,08.06.2016,26.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371392,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28271669,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371400,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28945850,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371389,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104167,08.02.2016,23.05.2016,23.05.2016,16.06.2016,30.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371414,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104136,08.02.2016,23.05.2016,23.05.2016,16.06.2016,30.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371391,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28104118,08.02.2016,23.05.2016,23.05.2016,16.06.2016,31.05.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371383,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28112311,08.02.2016,28.05.2016,28.05.2016,10.06.2016,30.05.2016,,,10.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371411,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28161666,08.02.2016,28.05.2016,28.05.2016,17.06.2016,02.06.2016,,28.05.2016,17.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371393,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28382387,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371395,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104128,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371397,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28112312,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371399,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104217,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371413,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28603307,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371417,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28271663,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371420,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28112330,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371401,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28959971,08.02.2016,21.05.2016,21.05.2016,01.06.2016,25.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371398,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104230,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371404,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28281618,08.02.2016,23.05.2016,23.05.2016,09.06.2016,26.05.2016,,,09.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371405,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28410591,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371408,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28616923,08.02.2016,28.05.2016,28.05.2016,16.06.2016,02.06.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371403,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28131734,08.02.2016,28.05.2016,28.05.2016,16.06.2016,02.06.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371407,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104134,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371409,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,NEW,SOS,validate & disp.,28211768,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371410,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28161667,08.02.2016,23.05.2016,20.05.2016,02.06.2016,23.05.2016,,,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371402,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28946598,08.02.2016,23.05.2016,23.05.2016,16.06.2016,02.06.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371406,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104141,08.02.2016,23.05.2016,23.05.2016,16.06.2016,01.06.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371366,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,finalize access,28181485,08.02.2016,04.05.2016,04.05.2016,01.06.2016,26.05.2016,,,01.06.2016,1,31.05.2016 08:23:10
Elkjøp Stormarked Hadeland AS,209632,362843,IPVPN,Mobil Backup ICE-CDMA,Other,IN_PROGRESS,SOS,validate & disp.,32254287,25.11.2015,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371372,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28104223,08.02.2016,23.05.2016,23.05.2016,09.06.2016,24.05.2016,,23.05.2016,09.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371370,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104131,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371368,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28327611,08.02.2016,04.05.2016,04.05.2016,01.06.2016,24.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371374,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104229,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371371,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28112314,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371373,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,validate & disp.,28104144,08.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371801,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012476,09.02.2016,,09.05.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,370541,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28798470,08.02.2016,,26.02.2016,,,,10.05.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371791,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28211782,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,370490,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28897505,08.02.2016,,09.02.2016,,,,02.04.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371799,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,validate & disp.,28013948,09.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371792,IPVPN,IPVPN SHDSL 4 Mbps (oa),DSL,IN_PROGRESS,SOS,validate & disp.,28003886,09.02.2016,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371795,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28013043,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371798,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012875,09.02.2016,,09.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371802,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,63174911,09.02.2016,,09.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371797,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012957,09.02.2016,,09.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371793,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28211829,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371794,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28805939,09.02.2016,,07.04.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371821,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012576,09.02.2016,,04.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371831,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28013254,09.02.2016,,05.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371829,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012171,09.02.2016,,05.05.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,370604,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28785185,08.02.2016,,26.02.2016,,,,31.03.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371828,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012921,09.02.2016,,05.05.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,370652,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28907752,08.02.2016,,26.02.2016,,,,27.04.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371840,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012756,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371838,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28684796,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371837,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012162,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371918,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28565292,09.02.2016,,02.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371839,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28012688,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371832,IPVPN,IPVPN SHDSL 4 Mbps (ws),DSL,IN_PROGRESS,SOS,plan & design,28014632,09.02.2016,,06.05.2016,,,,,,1,31.05.2016 08:23:10
Atea AS.,260572,356240,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28865979,13.10.2015,,27.10.2015,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,371886,IPVPN,IPVPN Fiber 10 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28323917,09.02.2016,,02.05.2016,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,371950,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28739616,09.02.2016,,26.02.2016,,,,25.04.2016,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,371954,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28848228,09.02.2016,,26.02.2016,,,,,,1,31.05.2016 08:23:10
